Id,ProjectId,NrDataId,ExtraId,CatchNo,EnvQuantity,CenterEnv,TotalEnv,Env,SerialNumber,BookletSerial,CenterCode,Route,NodalSortModified,CenterSortModified,RouteSortModified,NodalCodeRef,RouteRef,CreatedAt,UploadBatch
349,138,NULL,1,6045,20,14,5,4/5,349,16961-16980,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635038",1
350,138,NULL,1,6045,20,15,5,5/5,350,16981-17000,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635043",1
351,138,1474489,NULL,6045,20,1,1,1/1,351,17001-17020,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635049",1
352,138,NULL,1,6045,20,16,5,1/5,352,17021-17040,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635058",1
353,138,NULL,1,6045,20,17,5,2/5,353,17041-17060,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635064",1
354,138,NULL,1,6045,20,18,5,3/5,354,17061-17080,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635069",1
355,138,NULL,1,6045,20,19,5,4/5,355,17081-17100,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635075",1
356,138,NULL,1,6045,20,20,5,5/5,356,17101-17120,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635080",1
357,138,1474491,NULL,6045,20,1,1,1/1,357,17121-17140,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635086",1
358,138,NULL,1,6045,20,21,5,1/5,358,17141-17160,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635090",1
359,138,NULL,1,6045,20,22,5,2/5,359,17161-17180,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635095",1
360,138,NULL,1,6045,20,23,5,3/5,360,17181-17200,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635100",1
361,138,NULL,1,6045,20,24,5,4/5,361,17201-17220,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635106",1
362,138,NULL,1,6045,20,25,5,5/5,362,17221-17240,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635111",1
363,138,NULL,2,6045,20,1,1,1/1,363,17241-17260,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.635117",1
364,138,1474492,NULL,6063,20,1,1,1/1,364,17261-17280,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635123",1
365,138,NULL,1,6063,20,1,5,1/5,365,17281-17300,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635126",1
366,138,NULL,1,6063,20,2,5,2/5,366,17301-17320,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635132",1
367,138,NULL,1,6063,20,3,5,3/5,367,17321-17340,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635137",1
368,138,NULL,1,6063,20,4,5,4/5,368,17341-17360,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635143",1
369,138,NULL,1,6063,20,5,5,5/5,369,17361-17380,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635148",1
370,138,1474493,NULL,6063,20,1,2,1/2,370,17381-17400,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635154",1
371,138,1474493,NULL,6063,20,2,2,2/2,371,17401-17420,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635158",1
372,138,NULL,1,6063,20,6,5,1/5,372,17421-17440,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635161",1
373,138,NULL,1,6063,20,7,5,2/5,373,17441-17460,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635167",1
374,138,NULL,1,6063,20,8,5,3/5,374,17461-17480,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635173",1
375,138,NULL,1,6063,20,9,5,4/5,375,17481-17500,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635178",1
376,138,NULL,1,6063,20,10,5,5/5,376,17501-17520,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635184",1
377,138,1474495,NULL,6063,20,1,2,1/2,377,17521-17540,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635190",1
378,138,1474495,NULL,6063,20,2,2,2/2,378,17541-17560,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635194",1
379,138,NULL,1,6063,20,11,5,1/5,379,17561-17580,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635197",1
380,138,NULL,1,6063,20,12,5,2/5,380,17581-17600,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635202",1
381,138,NULL,1,6063,20,13,5,3/5,381,17601-17620,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635207",1
382,138,NULL,1,6063,20,14,5,4/5,382,17621-17640,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635212",1
383,138,NULL,1,6063,20,15,5,5/5,383,17641-17660,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635218",1
384,138,1474494,NULL,6063,20,1,1,1/1,384,17661-17680,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635244",1
385,138,NULL,1,6063,20,16,5,1/5,385,17681-17700,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635248",1
386,138,NULL,1,6063,20,17,5,2/5,386,17701-17720,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635253",1
387,138,NULL,1,6063,20,18,5,3/5,387,17721-17740,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635259",1
388,138,NULL,1,6063,20,19,5,4/5,388,17741-17760,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635264",1
389,138,NULL,1,6063,20,20,5,5/5,389,17761-17780,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635270",1
390,138,1474496,NULL,6063,20,1,1,1/1,390,17781-17800,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635291",1
391,138,NULL,1,6063,20,21,5,1/5,391,17801-17820,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635294",1
392,138,NULL,1,6063,20,22,5,2/5,392,17821-17840,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635300",1
393,138,NULL,1,6063,20,23,5,3/5,393,17841-17860,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635306",1
394,138,NULL,1,6063,20,24,5,4/5,394,17861-17880,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635311",1
395,138,NULL,1,6063,20,25,5,5/5,395,17881-17900,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635317",1
396,138,NULL,2,6063,20,1,1,1/1,396,17901-17920,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.635323",1
397,138,1474497,NULL,6070,20,1,2,1/2,397,17921-17940,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635329",1
398,138,1474497,NULL,6070,20,2,2,2/2,398,17941-17960,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635333",1
399,138,NULL,1,6070,20,1,5,1/5,399,17961-17980,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635336",1
400,138,NULL,1,6070,20,2,5,2/5,400,17981-18000,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635342",1
401,138,NULL,1,6070,20,3,5,3/5,401,18001-18020,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635347",1
402,138,NULL,1,6070,20,4,5,4/5,402,18021-18040,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635352",1
403,138,NULL,1,6070,20,5,5,5/5,403,18041-18060,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635357",1
404,138,1474498,NULL,6070,20,1,1,1/1,404,18061-18080,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635363",1
405,138,NULL,1,6070,20,6,5,1/5,405,18081-18100,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635367",1
406,138,NULL,1,6070,20,7,5,2/5,406,18101-18120,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635372",1
407,138,NULL,1,6070,20,8,5,3/5,407,18121-18140,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635378",1
408,138,NULL,1,6070,20,9,5,4/5,408,18141-18160,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635383",1
409,138,NULL,1,6070,20,10,5,5/5,409,18161-18180,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635388",1
410,138,1474500,NULL,6070,20,1,1,1/1,410,18181-18200,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635394",1
411,138,NULL,1,6070,20,11,5,1/5,411,18201-18220,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635397",1
412,138,NULL,1,6070,20,12,5,2/5,412,18221-18240,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635403",1
413,138,NULL,1,6070,20,13,5,3/5,413,18241-18260,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635409",1
414,138,NULL,1,6070,20,14,5,4/5,414,18261-18280,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635414",1
415,138,NULL,1,6070,20,15,5,5/5,415,18281-18300,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635420",1
416,138,1474499,NULL,6070,20,1,2,1/2,416,18301-18320,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635426",1
417,138,1474499,NULL,6070,20,2,2,2/2,417,18321-18340,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635430",1
418,138,NULL,1,6070,20,16,5,1/5,418,18341-18360,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635433",1
419,138,NULL,1,6070,20,17,5,2/5,419,18361-18380,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635439",1
420,138,NULL,1,6070,20,18,5,3/5,420,18381-18400,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635444",1
421,138,NULL,1,6070,20,19,5,4/5,421,18401-18420,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635450",1
422,138,NULL,1,6070,20,20,5,5/5,422,18421-18440,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635455",1
423,138,1474501,NULL,6070,20,1,1,1/1,423,18441-18460,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635461",1
424,138,NULL,1,6070,20,21,5,1/5,424,18461-18480,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635464",1
425,138,NULL,1,6070,20,22,5,2/5,425,18481-18500,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635470",1
426,138,NULL,1,6070,20,23,5,3/5,426,18501-18520,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635475",1
427,138,NULL,1,6070,20,24,5,4/5,427,18521-18540,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635480",1
428,138,NULL,1,6070,20,25,5,5/5,428,18541-18560,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635486",1
429,138,NULL,2,6070,20,1,1,1/1,429,18561-18580,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.635491",1
430,138,1474502,NULL,6138,20,1,1,1/1,430,18581-18600,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635509",1
431,138,NULL,1,6138,20,1,5,1/5,431,18601-18620,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635513",1
432,138,NULL,1,6138,20,2,5,2/5,432,18621-18640,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635518",1
433,138,NULL,1,6138,20,3,5,3/5,433,18641-18660,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635524",1
434,138,NULL,1,6138,20,4,5,4/5,434,18661-18680,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635529",1
435,138,NULL,1,6138,20,5,5,5/5,435,18681-18700,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635534",1
436,138,NULL,2,6138,20,1,1,1/1,436,18701-18720,"University Extra",NULL,100000,100000,10000,2201,NULL,"2026-03-11 19:35:22.635540",1
437,138,1474503,NULL,6140,20,1,1,1/1,437,18721-18740,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635546",1
438,138,NULL,1,6140,20,1,5,1/5,438,18741-18760,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635550",1
439,138,NULL,1,6140,20,2,5,2/5,439,18761-18780,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635555",1
440,138,NULL,1,6140,20,3,5,3/5,440,18781-18800,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635561",1
441,138,NULL,1,6140,20,4,5,4/5,441,18801-18820,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635566",1
442,138,NULL,1,6140,20,5,5,5/5,442,18821-18840,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635572",1
443,138,NULL,2,6140,20,1,1,1/1,443,18841-18860,"University Extra",NULL,100000,100000,10000,2201,NULL,"2026-03-11 19:35:22.635577",1
444,138,1474504,NULL,6142,20,1,1,1/1,444,18861-18880,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635583",1
445,138,NULL,1,6142,20,1,5,1/5,445,18881-18900,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635587",1
446,138,NULL,1,6142,20,2,5,2/5,446,18901-18920,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635593",1
447,138,NULL,1,6142,20,3,5,3/5,447,18921-18940,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635598",1
448,138,NULL,1,6142,20,4,5,4/5,448,18941-18960,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635603",1
449,138,NULL,1,6142,20,5,5,5/5,449,18961-18980,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635609",1
450,138,NULL,2,6142,20,1,1,1/1,450,18981-19000,"University Extra",NULL,100000,100000,10000,2201,NULL,"2026-03-11 19:35:22.635617",1
451,138,1474505,NULL,9003,20,1,1,1/1,451,19001-19020,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635625",1
452,138,NULL,1,9003,20,1,5,1/5,452,19021-19040,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635630",1
453,138,NULL,1,9003,20,2,5,2/5,453,19041-19060,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635640",1
454,138,NULL,1,9003,20,3,5,3/5,454,19061-19080,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635650",1
455,138,NULL,1,9003,20,4,5,4/5,455,19081-19100,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635658",1
456,138,NULL,1,9003,20,5,5,5/5,456,19101-19120,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635664",1
457,138,1474506,NULL,9003,20,1,1,1/1,457,19121-19140,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635670",1
458,138,NULL,1,9003,20,6,5,1/5,458,19141-19160,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635674",1
459,138,NULL,1,9003,20,7,5,2/5,459,19161-19180,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635679",1
460,138,NULL,1,9003,20,8,5,3/5,460,19181-19200,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635685",1
461,138,NULL,1,9003,20,9,5,4/5,461,19201-19220,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635690",1
462,138,NULL,1,9003,20,10,5,5/5,462,19221-19240,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635696",1
463,138,NULL,2,9003,20,1,1,1/1,463,19241-19260,"University Extra",NULL,100000,100000,10000,2202,NULL,"2026-03-11 19:35:22.635701",1
464,138,1474507,NULL,9004,20,1,1,1/1,464,19261-19280,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635707",1
465,138,NULL,1,9004,20,1,5,1/5,465,19281-19300,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635710",1
466,138,NULL,1,9004,20,2,5,2/5,466,19301-19320,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635716",1
467,138,NULL,1,9004,20,3,5,3/5,467,19321-19340,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635721",1
468,138,NULL,1,9004,20,4,5,4/5,468,19341-19360,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635727",1
469,138,NULL,1,9004,20,5,5,5/5,469,19361-19380,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635740",1
470,138,1474508,NULL,9004,20,1,1,1/1,470,19381-19400,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635747",1
471,138,NULL,1,9004,20,6,5,1/5,471,19401-19420,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635751",1
472,138,NULL,1,9004,20,7,5,2/5,472,19421-19440,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635756",1
473,138,NULL,1,9004,20,8,5,3/5,473,19441-19460,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635762",1
474,138,NULL,1,9004,20,9,5,4/5,474,19461-19480,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635767",1
475,138,NULL,1,9004,20,10,5,5/5,475,19481-19500,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635772",1
476,138,1474509,NULL,9004,20,1,1,1/1,476,19501-19520,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635778",1
477,138,NULL,1,9004,20,11,5,1/5,477,19521-19540,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635781",1
478,138,NULL,1,9004,20,12,5,2/5,478,19541-19560,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635787",1
479,138,NULL,1,9004,20,13,5,3/5,479,19561-19580,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635793",1
480,138,NULL,1,9004,20,14,5,4/5,480,19581-19600,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635798",1
481,138,NULL,1,9004,20,15,5,5/5,481,19601-19620,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635804",1
482,138,NULL,2,9004,20,1,1,1/1,482,19621-19640,"University Extra",NULL,100000,100000,10000,2208,NULL,"2026-03-11 19:35:22.635809",1
483,138,1474510,NULL,9009,20,1,1,1/1,483,19641-19660,2201,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635815",1
484,138,NULL,1,9009,20,1,5,1/5,484,19661-19680,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635818",1
485,138,NULL,1,9009,20,2,5,2/5,485,19681-19700,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635834",1
486,138,NULL,1,9009,20,3,5,3/5,486,19701-19720,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635840",1
487,138,NULL,1,9009,20,4,5,4/5,487,19721-19740,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635845",1
488,138,NULL,1,9009,20,5,5,5/5,488,19741-19760,"Nodal Extra",NULL,2201.1,10000,1,2201,NULL,"2026-03-11 19:35:22.635850",1
489,138,1474511,NULL,9009,20,1,1,1/1,489,19761-19780,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635856",1
490,138,NULL,1,9009,20,6,5,1/5,490,19781-19800,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635859",1
491,138,NULL,1,9009,20,7,5,2/5,491,19801-19820,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635865",1
492,138,NULL,1,9009,20,8,5,3/5,492,19821-19840,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635870",1
493,138,NULL,1,9009,20,9,5,4/5,493,19841-19860,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635876",1
494,138,NULL,1,9009,20,10,5,5/5,494,19861-19880,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.635881",1
495,138,1474513,NULL,9009,20,1,1,1/1,495,19881-19900,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635887",1
496,138,NULL,1,9009,20,11,5,1/5,496,19901-19920,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635890",1
497,138,NULL,1,9009,20,12,5,2/5,497,19921-19940,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635896",1
498,138,NULL,1,9009,20,13,5,3/5,498,19941-19960,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635901",1
499,138,NULL,1,9009,20,14,5,4/5,499,19961-19980,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635906",1
500,138,NULL,1,9009,20,15,5,5/5,500,19981-20000,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.635912",1
501,138,1474512,NULL,9009,20,1,1,1/1,501,20001-20020,2205,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635918",1
502,138,NULL,1,9009,20,16,5,1/5,502,20021-20040,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635921",1
503,138,NULL,1,9009,20,17,5,2/5,503,20041-20060,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635927",1
504,138,NULL,1,9009,20,18,5,3/5,504,20061-20080,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635932",1
505,138,NULL,1,9009,20,19,5,4/5,505,20081-20100,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635938",1
506,138,NULL,1,9009,20,20,5,5/5,506,20101-20120,"Nodal Extra",NULL,2205.1,10000,12,2205,NULL,"2026-03-11 19:35:22.635943",1
507,138,1474514,NULL,9009,20,1,1,1/1,507,20121-20140,2212,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.635949",1
508,138,NULL,1,9009,20,21,5,1/5,508,20141-20160,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635961",1
509,138,NULL,1,9009,20,22,5,2/5,509,20161-20180,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635967",1
510,138,NULL,1,9009,20,23,5,3/5,510,20181-20200,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635972",1
511,138,NULL,1,9009,20,24,5,4/5,511,20201-20220,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635978",1
512,138,NULL,1,9009,20,25,5,5/5,512,20221-20240,"Nodal Extra",NULL,2212.1,10000,16,2212,NULL,"2026-03-11 19:35:22.635984",1
513,138,NULL,2,9009,20,1,1,1/1,513,20241-20260,"University Extra",NULL,100000,100000,10000,2212,NULL,"2026-03-11 19:35:22.635990",1
514,138,1474515,NULL,9010,20,1,1,1/1,514,20261-20280,2202,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636006",1
515,138,NULL,1,9010,20,1,5,1/5,515,20281-20300,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636009",1
516,138,NULL,1,9010,20,2,5,2/5,516,20301-20320,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636015",1
517,138,NULL,1,9010,20,3,5,3/5,517,20321-20340,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636020",1
518,138,NULL,1,9010,20,4,5,4/5,518,20341-20360,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636025",1
519,138,NULL,1,9010,20,5,5,5/5,519,20361-20380,"Nodal Extra",NULL,2202.1,10000,4,2202,NULL,"2026-03-11 19:35:22.636031",1
520,138,1474517,NULL,9010,20,1,1,1/1,520,20381-20400,2208,NULL,NULL,NULL,NULL,NULL,NULL,"2026-03-11 19:35:22.636037",1
521,138,NULL,1,9010,20,6,5,1/5,521,20401-20420,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636040",1
522,138,NULL,1,9010,20,7,5,2/5,522,20421-20440,"Nodal Extra",NULL,2208.1,10000,7,2208,NULL,"2026-03-11 19:35:22.636045",1
